sequence,scheduledTimeSec,readStartTimeSec,sampleTimeSec,readDurationSec,startLatenessSec,deadlineMiss,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
6178,30.885,30.885,31.00009,0.001403,0,0,-0.1,-10.7,-2.9,1.04,0.17,-0.04
6179,30.89,30.89,31.005714,0.002028,0,0,0,-10.8,-2.8,1.03,0.17,-0.04
6180,30.895,30.895,31.011125,0.002438,0,0,-0.2,-10.8,-2.5,1.04,0.17,-0.03
6181,30.9,30.900001,31.015095,0.001407,9.99999997475243e-07,0,-0.1,-10.7,-3.4,1.02,0.18,-0.04
6182,30.905,30.905001,31.020266,0.001579,9.99999997475243e-07,0,-0.3,-10.8,-3.8,1.03,0.19,-0.05
6183,30.91,30.910001,31.026305,0.002617,1.00000000102796e-06,0,-0.3,-10.7,-3.2,1.03,0.18,-0.04
6184,30.915,30.915,31.030042,0.001355,0,0,-0.2,-10.7,-2.5,1.04,0.17,-0.04
6185,30.92,30.92,31.035031,0.001343,0,0,-0.3,-10.7,-2.8,1.03,0.17,-0.04
6186,30.925,30.925001,31.040775,0.002088,1.00000000102796e-06,0,-0.4,-10.7,-3.2,1.03,0.18,-0.04
6187,30.93,30.930002,31.046422,0.002732,2.00000000205591e-06,0,-0.4,-10.8,-3,1.03,0.19,-0.04
6188,30.935,30.935001,31.050091,0.001403,9.99999997475243e-07,0,-0.4,-10.7,-3.3,1.03,0.19,-0.04
6189,30.94,30.94,31.055182,0.001495,0,0,-0.5,-10.7,-3.7,1.03,0.2,-0.04
6190,30.945,30.945,31.061155,0.002468,0,0,-0.3,-10.7,-3.6,1.03,0.19,-0.04
6191,30.95,30.95,31.065028,0.00134,0,0,-0.4,-10.7,-2.9,1.03,0.18,-0.04
6192,30.955,30.955001,31.070027,0.001339,9.99999997475243e-07,0,-0.2,-10.7,-2.8,1.04,0.18,-0.04
6193,30.96,30.96,31.076087,0.0024,0,0,-0.3,-10.7,-2.7,1.04,0.18,-0.04
6194,30.965,30.965,31.081049,0.002362,0,0,-0.4,-10.7,-2.8,1.04,0.18,-0.04
6195,30.97,30.970001,31.085038,0.001349,9.99999997475243e-07,0,-0.3,-10.8,-2.4,1.04,0.18,-0.04
6196,30.975,30.975,31.090188,0.0015,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
6197,30.98,30.98,31.096056,0.00237,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
6198,30.985,30.985,31.100077,0.00139,0,0,-0.2,-10.8,-3.1,1.04,0.18,-0.04
6199,30.99,30.990001,31.105224,0.001535,9.99999997475243e-07,0,-0.2,-10.8,-2.4,1.04,0.18,-0.03
6200,30.995,30.995,31.111084,0.002397,0,0,-0.2,-10.9,-2.8,1.04,0.18,-0.04
6201,31,31,31.116096,0.002409,0,0,-0.2,-10.8,-2.9,1.04,0.18,-0.04
6202,31.005,31.005,31.120075,0.001387,0,0,-0.4,-10.8,-3,1.04,0.19,-0.04
6203,31.01,31.01,31.126162,0.002474,0,0,-0.4,-10.8,-3.5,1.03,0.19,-0.04
6204,31.015,31.015,31.131253,0.002565,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
6205,31.02,31.02,31.135059,0.001372,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
6206,31.025,31.025001,31.141117,0.002429,9.99999997475243e-07,0,-0.4,-10.9,-2.7,1.04,0.19,-0.04
6207,31.03,31.03,31.146074,0.002386,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
6208,31.035,31.035,31.150021,0.001334,0,0,-0.3,-10.9,-3.2,1.04,0.19,-0.04
6209,31.04,31.04,31.155073,0.001386,0,0,-0.3,-10.8,-3.2,1.04,0.19,-0.04
6210,31.045,31.045,31.161076,0.002388,0,0,-0.5,-10.9,-2.8,1.05,0.19,-0.04
6211,31.05,31.05,31.166042,0.002355,0,0,-0.4,-10.8,-2.8,1.05,0.18,-0.04
6212,31.055,31.055,31.170166,0.001479,0,0,-0.3,-10.7,-2.7,1.04,0.18,-0.04
6213,31.06,31.060001,31.176123,0.002434,9.99999997475243e-07,0,-0.4,-10.8,-2.5,1.05,0.19,-0.04
6214,31.065,31.065,31.181042,0.002354,0,0,-0.2,-10.7,-2.9,1.04,0.18,-0.04
6215,31.07,31.07,31.185018,0.00133,0,0,-0.3,-10.7,-2.8,1.04,0.18,-0.04
6216,31.075,31.075,31.190216,0.001528,0,0,-0.3,-10.6,-3.9,1.03,0.19,-0.04
6217,31.08,31.080001,31.196108,0.00242,9.99999997475243e-07,0,-0.4,-10.6,-3.4,1.04,0.19,-0.04
6218,31.085,31.085,31.200007,0.001319,0,0,-0.5,-10.6,-4,1.03,0.2,-0.04
6219,31.09,31.09,31.205093,0.001406,0,0,-0.3,-10.6,-3.8,1.03,0.19,-0.04
6220,31.095,31.095001,31.210391,0.001702,9.99999997475243e-07,0,-0.4,-10.6,-2.8,1.04,0.17,-0.04
6221,31.1,31.1,31.216081,0.002393,0,0,-0.2,-10.7,-2.3,1.04,0.17,-0.04
6222,31.105,31.105,31.220079,0.001392,0,0,-0.3,-10.8,-2.3,1.04,0.18,-0.04
6223,31.11,31.11,31.225406,0.001719,0,0,-0.2,-10.8,-2.6,1.04,0.18,-0.04
6224,31.115,31.115001,31.231084,0.002396,9.99999997475243e-07,0,-0.1,-10.8,-3,1.03,0.18,-0.04
6225,31.12,31.120001,31.235371,0.001683,9.99999997475243e-07,0,-0.1,-10.7,-3.3,1.03,0.19,-0.04
6226,31.125,31.125,31.240201,0.001513,0,0,-0.3,-10.8,-3.3,1.04,0.19,-0.04
6227,31.13,31.13,31.246149,0.002462,0,0,-0.4,-10.8,-3.6,1.04,0.2,-0.04
6228,31.135,31.135,31.250031,0.001343,0,0,-0.3,-10.8,-2.9,1.04,0.18,-0.04
6229,31.14,31.14,31.255225,0.001538,0,0,-0.2,-10.8,-2.7,1.04,0.18,-0.04
6230,31.145,31.145,31.261087,0.002399,0,0,-0.1,-10.7,-2.5,1.04,0.17,-0.04
6231,31.15,31.150001,31.265019,0.00133,9.99999997475243e-07,0,-0.2,-10.7,-2.7,1.05,0.18,-0.04
6232,31.155,31.155,31.270244,0.001557,0,0,-0.4,-10.9,-2.7,1.05,0.19,-0.04
6233,31.16,31.16,31.276094,0.002407,0,0,-0.5,-10.9,-3,1.04,0.19,-0.04
6234,31.165,31.165,31.280024,0.001337,0,0,-0.5,-10.8,-3.2,1.03,0.19,-0.04
6235,31.17,31.17,31.285144,0.001456,0,0,-0.4,-10.7,-2.9,1.03,0.19,-0.04
6236,31.175,31.175,31.291123,0.002435,0,0,-0.2,-10.7,-2.9,1.03,0.18,-0.04
6237,31.18,31.18,31.295111,0.001424,0,0,-0.2,-10.7,-3.2,1.03,0.18,-0.03
6238,31.185,31.185001,31.300083,0.001393,9.99999997475243e-07,0,-0.3,-10.8,-2.9,1.04,0.19,-0.04
6239,31.19,31.19,31.306172,0.002485,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.03
6240,31.195,31.195,31.311071,0.002384,0,0,-0.4,-10.9,-3.2,1.04,0.2,-0.04
6241,31.2,31.2,31.315078,0.001391,0,0,-0.2,-10.7,-3.1,1.04,0.18,-0.04
6242,31.205,31.205001,31.321247,0.00256,9.99999997475243e-07,0,-0.2,-10.7,-3,1.03,0.18,-0.04
6243,31.21,31.210002,31.3269,0.003213,1.9999999985032e-06,0,-0.2,-10.8,-2.9,1.03,0.18,-0.04
6244,31.215,31.215002,31.330876,0.002187,1.9999999985032e-06,0,-0.3,-10.7,-2.6,1.03,0.19,-0.04
6245,31.22,31.220001,31.33615,0.002461,9.99999997475243e-07,0,-0.3,-10.8,-3.4,1.03,0.2,-0.04
6246,31.225,31.225,31.341424,0.002736,0,0,-0.4,-10.8,-4.2,1.03,0.2,-0.05
6247,31.23,31.23,31.345068,0.001381,0,0,-0.4,-10.8,-4.3,1.02,0.2,-0.05
6248,31.235,31.235,31.351059,0.002373,0,0,-0.4,-10.8,-3.2,1.04,0.19,-0.04
6249,31.24,31.240001,31.356089,0.002401,9.99999997475243e-07,0,-0.5,-10.8,-3.2,1.04,0.19,-0.04
6250,31.245,31.245,31.360035,0.001348,0,0,-0.5,-10.8,-2.7,1.04,0.19,-0.04
6251,31.25,31.25,31.365107,0.00142,0,0,-0.3,-10.8,-2.6,1.04,0.18,-0.04
6252,31.255,31.255,31.371124,0.002438,0,0,-0.4,-10.7,-3,1.03,0.19,-0.04
6253,31.26,31.26,31.37502,0.001333,0,0,-0.4,-10.7,-2.8,1.03,0.18,-0.04
6254,31.265,31.265,31.380011,0.001324,0,0,-0.3,-10.7,-2.8,1.04,0.18,-0.04
6255,31.27,31.27,31.386235,0.002549,0,0,-0.2,-10.7,-2.4,1.05,0.17,-0.04
6256,31.275,31.275002,31.391195,0.002506,1.9999999985032e-06,0,-0.4,-10.7,-2.9,1.04,0.18,-0.04
6257,31.28,31.28,31.395029,0.001342,0,0,-0.4,-10.8,-3,1.04,0.18,-0.05
6258,31.285,31.285,31.401059,0.002372,0,0,-0.4,-10.8,-2.7,1.04,0.18,-0.04
6259,31.29,31.29,31.406069,0.002382,0,0,-0.4,-11,-2.4,1.04,0.18,-0.04
6260,31.295,31.295,31.410005,0.001318,0,0,-0.4,-10.9,-2.3,1.05,0.18,-0.05
6261,31.3,31.3,31.41512,0.001433,0,0,-0.4,-10.9,-2.6,1.04,0.18,-0.05
6262,31.305,31.305,31.421104,0.002417,0,0,-0.3,-10.9,-3,1.04,0.18,-0.04
6263,31.31,31.310001,31.425088,0.001399,9.99999997475243e-07,0,-0.3,-10.9,-2.4,1.05,0.18,-0.04
6264,31.315,31.315,31.430122,0.001435,0,0,-0.3,-10.8,-2.2,1.05,0.17,-0.04
6265,31.32,31.32,31.436032,0.002345,0,0,-0.2,-10.8,-2.4,1.04,0.17,-0.04
6266,31.325,31.325001,31.441264,0.002577,1.00000000102796e-06,0,-0.5,-10.9,-3.1,1.04,0.19,-0.05
6267,31.33,31.330001,31.445034,0.001346,9.99999997475243e-07,0,-0.5,-10.9,-3.2,1.04,0.2,-0.04
6268,31.335,31.335,31.451034,0.002347,0,0,-0.4,-10.9,-2.9,1.04,0.18,-0.04
6269,31.34,31.34,31.456106,0.002418,0,0,-0.2,-10.8,-3.3,1.04,0.18,-0.04
6270,31.345,31.345001,31.460091,0.001403,9.99999997475243e-07,0,-0.2,-10.8,-3.1,1.03,0.18,-0.04
6271,31.35,31.35,31.466055,0.002368,0,0,-0.2,-10.8,-3.4,1.03,0.18,-0.04
6272,31.355,31.355,31.471222,0.002535,0,0,-0.2,-10.8,-3.2,1.03,0.19,-0.04
6273,31.36,31.36,31.475087,0.0014,0,0,-0.3,-10.9,-3.4,1.04,0.19,-0.04
6274,31.365,31.365001,31.480262,0.001574,9.99999997475243e-07,0,-0.3,-10.8,-3.7,1.03,0.2,-0.04
6275,31.37,31.37,31.486097,0.00241,0,0,-0.3,-10.8,-3.1,1.04,0.18,-0.04
6276,31.375,31.375,31.491079,0.002391,0,0,-0.3,-10.8,-3.2,1.04,0.19,-0.04
6277,31.38,31.38,31.495219,0.001533,0,0,-0.4,-10.8,-3.2,1.03,0.19,-0.04
6278,31.385,31.385,31.501068,0.002381,0,0,-0.5,-10.8,-3.2,1.04,0.19,-0.04
6279,31.39,31.39,31.506031,0.002344,0,0,-0.5,-10.8,-3.2,1.03,0.2,-0.04
6280,31.395,31.395,31.51005,0.001363,0,0,-0.4,-10.8,-2.7,1.04,0.19,-0.04
6281,31.4,31.400001,31.515034,0.001346,9.99999997475243e-07,0,-0.3,-10.8,-2.5,1.04,0.18,-0.04
6282,31.405,31.405,31.521053,0.002366,0,0,-0.3,-10.9,-2.9,1.04,0.19,-0.04
6283,31.41,31.410001,31.526169,0.002481,1.00000000102796e-06,0,-0.4,-10.8,-2.7,1.04,0.19,-0.04
6284,31.415,31.415,31.530034,0.001347,0,0,-0.3,-10.8,-2.8,1.04,0.19,-0.04
6285,31.42,31.42,31.536109,0.002421,0,0,-0.4,-10.8,-3.3,1.03,0.2,-0.04
6286,31.425,31.425001,31.541612,0.002925,1.00000000102796e-06,0,-0.5,-10.6,-2.7,1.04,0.19,-0.04
6287,31.43,31.430001,31.545448,0.001761,1.00000000102796e-06,0,-0.5,-10.7,-3.2,1.04,0.2,-0.04
6288,31.435,31.435002,31.550561,0.001873,1.9999999985032e-06,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
6289,31.44,31.440001,31.556745,0.003058,9.99999997475243e-07,0,-0.4,-10.8,-3.1,1.04,0.2,-0.04
6290,31.445,31.445001,31.560508,0.001821,1.00000000102796e-06,0,-0.3,-10.7,-3.1,1.04,0.19,-0.04
6291,31.45,31.45,31.565233,0.001545,0,0,-0.3,-10.8,-3.2,1.03,0.18,-0.04
6292,31.455,31.455002,31.57113,0.002441,1.9999999985032e-06,0,-0.3,-10.8,-3,1.04,0.17,-0.04
6293,31.46,31.46,31.575157,0.001469,0,0,-0.1,-10.7,-2.6,1.04,0.17,-0.03
6294,31.465,31.465,31.580314,0.001627,0,0,-0.2,-10.8,-2.5,1.04,0.17,-0.04
6295,31.47,31.470001,31.586567,0.002879,9.99999997475243e-07,0,-0.3,-10.8,-2.2,1.05,0.17,-0.04
6296,31.475,31.475,31.59127,0.002582,0,0,-0.3,-10.8,-2.5,1.04,0.17,-0.04
6297,31.48,31.48,31.596078,0.00239,0,0,-0.2,-10.8,-2.2,1.04,0.17,-0.04
6298,31.485,31.485,31.601034,0.002347,0,0,-0.3,-10.8,-2.6,1.04,0.18,-0.04
6299,31.49,31.490001,31.605022,0.001334,9.99999997475243e-07,0,-0.2,-10.8,-2.7,1.04,0.18,-0.04
6300,31.495,31.495,31.611078,0.002391,0,0,-0.3,-10.7,-3.3,1.03,0.19,-0.04
6301,31.5,31.5,31.616119,0.002433,0,0,-0.2,-10.7,-3.2,1.04,0.18,-0.04
6302,31.505,31.505,31.620011,0.001325,0,0,-0.3,-10.7,-3.7,1.03,0.19,-0.04
6303,31.51,31.51,31.625208,0.001522,0,0,-0.2,-10.8,-3.3,1.03,0.18,-0.04
6304,31.515,31.515,31.631046,0.002359,0,0,-0.1,-10.8,-2.7,1.04,0.18,-0.04
6305,31.52,31.52,31.635032,0.001345,0,0,-0.3,-10.6,-2.9,1.04,0.18,-0.04
6306,31.525,31.525001,31.640074,0.001386,9.99999997475243e-07,0,-0.4,-10.7,-3,1.04,0.18,-0.04
6307,31.53,31.53,31.646085,0.002398,0,0,-0.6,-10.7,-2.8,1.04,0.19,-0.04
6308,31.535,31.535,31.65123,0.002544,0,0,-0.4,-10.7,-2.7,1.04,0.19,-0.04
6309,31.54,31.54,31.655043,0.001356,0,0,-0.5,-10.7,-2.7,1.04,0.19,-0.04
6310,31.545,31.545,31.661122,0.002436,0,0,-0.3,-10.7,-2.2,1.04,0.17,-0.04
6311,31.55,31.55,31.666022,0.002336,0,0,-0.4,-10.7,-3,1.03,0.18,-0.04
6312,31.555,31.555,31.670225,0.001539,0,0,-0.4,-10.8,-2.7,1.04,0.18,-0.04
6313,31.56,31.560001,31.675167,0.001479,9.99999997475243e-07,0,-0.5,-10.8,-3,1.04,0.19,-0.05
6314,31.565,31.565,31.681086,0.002399,0,0,-0.3,-10.8,-3.3,1.04,0.19,-0.04
6315,31.57,31.57,31.685127,0.00144,0,0,-0.4,-10.7,-3.2,1.03,0.18,-0.04
6316,31.575,31.575,31.690203,0.001516,0,0,-0.4,-10.7,-2.5,1.04,0.18,-0.04
6317,31.58,31.580001,31.696091,0.002402,9.99999997475243e-07,0,-0.3,-10.8,-2.8,1.03,0.18,-0.04
6318,31.585,31.585,31.701017,0.00233,0,0,-0.1,-10.7,-2.7,1.03,0.17,-0.04
6319,31.59,31.59,31.70506,0.001373,0,0,-0.4,-10.8,-3,1.03,0.19,-0.04
6320,31.595,31.595001,31.711126,0.002438,9.99999997475243e-07,0,-0.3,-10.8,-3.1,1.03,0.19,-0.04
6321,31.6,31.6,31.716091,0.002404,0,0,-0.2,-10.7,-3.8,1.02,0.19,-0.04
6322,31.605,31.605,31.720024,0.001338,0,0,-0.2,-10.8,-3.2,1.03,0.18,-0.04
6323,31.61,31.61,31.726107,0.00242,0,0,-0.3,-10.8,-3.5,1.03,0.19,-0.04
6324,31.615,31.615001,31.731048,0.00236,9.99999997475243e-07,0,-0.3,-10.8,-2.9,1.03,0.18,-0.04
6325,31.62,31.62,31.735005,0.001318,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
6326,31.625,31.625,31.741108,0.002421,0,0,-0.3,-10.8,-3.5,1.03,0.19,-0.04
6327,31.63,31.63,31.74604,0.002353,0,0,-0.3,-10.8,-3.1,1.03,0.2,-0.04
6328,31.635,31.635,31.750003,0.001316,0,0,-0.3,-10.9,-2.7,1.04,0.19,-0.04
6329,31.64,31.64,31.756099,0.002413,0,0,-0.3,-10.9,-2.2,1.04,0.18,-0.04
6330,31.645,31.645,31.761115,0.002427,0,0,0,-10.8,-2.6,1.03,0.17,-0.03
6331,31.65,31.650001,31.765025,0.001337,9.99999997475243e-07,0,-0.2,-10.8,-2.7,1.03,0.18,-0.04
6332,31.655,31.655,31.770056,0.001369,0,0,-0.1,-10.7,-3.1,1.03,0.18,-0.04
6333,31.66,31.660001,31.776204,0.002516,1.00000000102796e-06,0,-0.1,-10.7,-3.2,1.03,0.18,-0.04
6334,31.665,31.665,31.780024,0.001336,0,0,-0.2,-10.8,-3.6,1.03,0.19,-0.04
6335,31.67,31.67,31.785116,0.001429,0,0,-0.2,-10.8,-3.5,1.04,0.19,-0.05
6336,31.675,31.675,31.791183,0.002495,0,0,-0.3,-10.7,-3.6,1.03,0.19,-0.04
6337,31.68,31.68,31.795036,0.001349,0,0,-0.2,-10.7,-3.4,1.03,0.18,-0.04
6338,31.685,31.685001,31.800017,0.001329,9.99999997475243e-07,0,-0.2,-10.7,-3.3,1.03,0.18,-0.04
6339,31.69,31.69,31.806164,0.002478,0,0,-0.1,-10.7,-3.2,1.03,0.17,-0.04
6340,31.695,31.695,31.810026,0.001339,0,0,-0.1,-10.7,-3.8,1.02,0.18,-0.04
6341,31.7,31.7,31.815011,0.001324,0,0,-0.2,-10.8,-3.7,1.03,0.19,-0.04
6342,31.705,31.705001,31.821047,0.00236,9.99999997475243e-07,0,0,-10.8,-3.5,1.03,0.18,-0.04
6343,31.71,31.71,31.826099,0.002412,0,0,-0.1,-10.8,-3.3,1.03,0.18,-0.04
6344,31.715,31.715,31.830084,0.001396,0,0,-0.2,-10.7,-3.4,1.03,0.19,-0.04
6345,31.72,31.720001,31.835221,0.001532,9.99999997475243e-07,0,-0.4,-10.7,-3.7,1.03,0.2,-0.04
6346,31.725,31.725,31.841061,0.002374,0,0,-0.4,-10.8,-4.2,1.02,0.21,-0.04
6347,31.73,31.73,31.845034,0.001346,0,0,-0.2,-10.8,-3.3,1.03,0.19,-0.04
6348,31.735,31.735,31.850134,0.001448,0,0,-0.1,-10.8,-3.4,1.03,0.18,-0.04
6349,31.74,31.740001,31.856142,0.002454,9.99999997475243e-07,0,-0.3,-10.8,-3.2,1.03,0.2,-0.04
6350,31.745,31.745,31.860147,0.00146,0,0,-0.3,-10.9,-3.3,1.03,0.2,-0.04
6351,31.75,31.75,31.865073,0.001386,0,0,-0.3,-10.9,-3.4,1.03,0.2,-0.04
6352,31.755,31.755,31.871198,0.002511,0,0,-0.2,-10.8,-3.3,1.03,0.19,-0.05
6353,31.76,31.76,31.876116,0.002428,0,0,-0.3,-10.8,-3.3,1.04,0.19,-0.04
6354,31.765,31.765,31.880023,0.001336,0,0,-0.3,-10.8,-3.4,1.03,0.19,-0.05
6355,31.77,31.77,31.886223,0.002537,0,0,-0.3,-10.7,-3.5,1.03,0.19,-0.04
6356,31.775,31.775001,31.891353,0.002665,9.99999997475243e-07,0,-0.3,-10.8,-2.6,1.04,0.19,-0.04
6357,31.78,31.78,31.895051,0.001364,0,0,-0.2,-10.7,-2.9,1.03,0.19,-0.04
6358,31.785,31.785,31.901094,0.002407,0,0,-0.3,-10.8,-3.3,1.04,0.19,-0.04
6359,31.79,31.79,31.906055,0.002368,0,0,-0.3,-10.7,-3,1.04,0.19,-0.04
6360,31.795,31.795,31.910031,0.001344,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
6361,31.8,31.8,31.915142,0.001455,0,0,-0.4,-10.8,-3.2,1.04,0.19,-0.04
6362,31.805,31.805,31.92108,0.002393,0,0,-0.3,-10.7,-3.4,1.04,0.18,-0.05
6363,31.81,31.810001,31.925166,0.001477,9.99999997475243e-07,0,-0.3,-10.8,-3.5,1.04,0.19,-0.05
6364,31.815,31.815,31.930068,0.001381,0,0,-0.3,-10.8,-3.8,1.03,0.2,-0.05
6365,31.82,31.82,31.936084,0.002397,0,0,-0.3,-10.8,-4.1,1.03,0.2,-0.05
6366,31.825,31.825001,31.941541,0.002855,1.00000000102796e-06,0,-0.4,-10.9,-4.1,1.03,0.2,-0.05
6367,31.83,31.830001,31.945441,0.001753,9.99999997475243e-07,0,-0.4,-10.7,-3.9,1.03,0.21,-0.05
6368,31.835,31.835,31.950356,0.001669,0,0,-0.4,-10.8,-3.4,1.03,0.2,-0.04
6369,31.84,31.840001,31.956311,0.002624,1.00000000102796e-06,0,-0.3,-10.7,-3.7,1.03,0.2,-0.04
6370,31.845,31.845002,31.961463,0.002775,1.9999999985032e-06,0,-0.4,-10.8,-3.5,1.04,0.2,-0.04
6371,31.85,31.85,31.965283,0.001596,0,0,-0.6,-10.9,-3.5,1.04,0.2,-0.04
6372,31.855,31.855,31.971131,0.002444,0,0,-0.5,-10.8,-3.2,1.04,0.2,-0.04
6373,31.86,31.86,31.9761,0.002412,0,0,-0.4,-10.8,-3.5,1.04,0.2,-0.04
6374,31.865,31.865001,31.980133,0.001445,9.99999997475243e-07,0,-0.4,-10.8,-3.5,1.03,0.19,-0.04
6375,31.87,31.87,31.986267,0.002581,0,0,-0.4,-10.8,-3.1,1.04,0.2,-0.04
6376,31.875,31.875,31.991141,0.002454,0,0,-0.4,-10.8,-2.5,1.04,0.19,-0.04
6377,31.88,31.88,31.995295,0.001609,0,0,-0.2,-10.7,-2.8,1.03,0.18,-0.04
6378,31.885,31.885,32.001088,0.002401,0,0,-0.2,-10.8,-3,1.04,0.19,-0.04
6379,31.89,31.89,32.00602,0.002333,0,0,-0.4,-10.8,-3.9,1.03,0.21,-0.04
6380,31.895,31.895,32.009999,0.001312,0,0,-0.4,-10.8,-3.8,1.03,0.21,-0.05
6381,31.9,31.900001,32.016113,0.002424,9.99999997475243e-07,0,-0.4,-10.8,-3.1,1.04,0.2,-0.04
6382,31.905,31.905,32.021167,0.00248,0,0,-0.4,-10.7,-3.6,1.03,0.2,-0.04
6383,31.91,31.91,32.025116,0.001428,0,0,-0.4,-10.8,-3.4,1.04,0.2,-0.04
6384,31.915,31.915,32.030105,0.001418,0,0,-0.4,-10.7,-3.6,1.03,0.2,-0.04
6385,31.92,31.92,32.036098,0.00241,0,0,-0.4,-10.7,-3.6,1.04,0.19,-0.04
6386,31.925,31.925,32.040257,0.001569,0,0,-0.3,-10.7,-3.8,1.04,0.19,-0.05
6387,31.93,31.93,32.045065,0.001378,0,0,-0.5,-10.7,-3.5,1.04,0.2,-0.04
6388,31.935,31.935001,32.051093,0.002405,9.99999997475243e-07,0,-0.5,-10.7,-3.1,1.05,0.19,-0.04
6389,31.94,31.94,32.056076,0.00239,0,0,-0.4,-10.7,-2.7,1.04,0.19,-0.04
6390,31.945,31.945,32.060029,0.001342,0,0,-0.2,-10.7,-2.5,1.04,0.18,-0.04
6391,31.95,31.95,32.066075,0.002388,0,0,-0.3,-10.8,-3.1,1.04,0.19,-0.04
6392,31.955,31.955001,32.071032,0.002344,9.99999997475243e-07,0,-0.3,-10.7,-3.3,1.03,0.19,-0.04
6393,31.96,31.96,32.07502,0.001333,0,0,-0.2,-10.7,-3.9,1.03,0.19,-0.04
6394,31.965,31.965,32.080111,0.001424,0,0,-0.4,-10.8,-4.4,1.03,0.21,-0.04
6395,31.97,31.970001,32.086202,0.002514,9.99999997475243e-07,0,-0.4,-10.6,-3.8,1.03,0.2,-0.04
6396,31.975,31.975001,32.090159,0.001471,9.99999997475243e-07,0,-0.4,-10.7,-3.4,1.04,0.2,-0.04
6397,31.98,31.98,32.095075,0.001388,0,0,-0.2,-10.8,-2.8,1.04,0.19,-0.04
6398,31.985,31.985,32.101085,0.002398,0,0,-0.2,-10.8,-3,1.03,0.19,-0.04
6399,31.99,31.990001,32.106174,0.002486,9.99999997475243e-07,0,-0.2,-10.8,-2.6,1.04,0.18,-0.03
6400,31.995,31.995,32.110058,0.001371,0,0,-0.2,-10.7,-2.6,1.04,0.18,-0.03
6401,32,32,32.116127,0.00244,0,0,0,-10.6,-3.1,1.04,0.18,-0.04
6402,32.005,32.005,32.121081,0.002394,0,0,-0.2,-10.7,-3.6,1.03,0.19,-0.04
6403,32.01,32.01,32.125073,0.001387,0,0,-0.3,-10.8,-3.2,1.04,0.19,-0.04
6404,32.015,32.015,32.130098,0.001411,0,0,-0.3,-10.8,-3.1,1.04,0.18,-0.05
6405,32.02,32.02,32.136129,0.002442,0,0,-0.5,-10.8,-3.6,1.03,0.19,-0.05
6406,32.025,32.025,32.14004,0.001353,0,0,-0.5,-10.9,-3.7,1.04,0.2,-0.04
6407,32.03,32.03,32.145047,0.00136,0,0,-0.5,-10.8,-2.9,1.04,0.19,-0.04
6408,32.035,32.035001,32.151168,0.00248,9.99999997475243e-07,0,-0.5,-10.8,-2.8,1.04,0.19,-0.04
6409,32.04,32.04,32.156052,0.002365,0,0,-0.5,-10.8,-2.6,1.04,0.19,-0.04
6410,32.045,32.045,32.160051,0.001363,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
6411,32.05,32.05,32.166029,0.002341,0,0,-0.2,-10.9,-3.2,1.04,0.19,-0.04
6412,32.055,32.055,32.171152,0.002465,0,0,-0.3,-10.8,-3.5,1.03,0.19,-0.04
6413,32.06,32.06,32.175344,0.001656,0,0,-0.4,-10.7,-3.5,1.03,0.19,-0.04
6414,32.065,32.065,32.180335,0.001648,0,0,-0.3,-10.7,-3.2,1.03,0.19,-0.04
6415,32.07,32.07,32.18611,0.002422,0,0,-0.1,-10.7,-2.8,1.03,0.18,-0.04
6416,32.075,32.075,32.190029,0.001341,0,0,-0.2,-10.7,-3.2,1.03,0.19,-0.04
6417,32.08,32.08,32.195138,0.001452,0,0,-0.2,-10.8,-2.7,1.04,0.18,-0.04
6418,32.085,32.085,32.201081,0.002394,0,0,-0.2,-10.8,-2.8,1.03,0.18,-0.04
6419,32.09,32.09,32.205012,0.001325,0,0,-0.2,-10.8,-2.7,1.03,0.18,-0.04
6420,32.095,32.095,32.210121,0.001435,0,0,-0.2,-10.8,-3,1.04,0.18,-0.04
6421,32.1,32.1,32.216214,0.002527,0,0,-0.1,-10.8,-2.9,1.04,0.18,-0.03
6422,32.105,32.105001,32.221264,0.002576,9.99999997475243e-07,0,-0.1,-10.8,-3.7,1.03,0.19,-0.04
6423,32.11,32.11,32.225068,0.00138,0,0,-0.1,-10.7,-3.2,1.04,0.18,-0.05
6424,32.115,32.115,32.231086,0.002399,0,0,-0.1,-10.7,-3.3,1.03,0.18,-0.05
6425,32.12,32.12,32.236047,0.002361,0,0,-0.3,-10.7,-3.6,1.03,0.19,-0.05
