sequence,scheduledTimeSec,readStartTimeSec,sampleTimeSec,readDurationSec,startLatenessSec,deadlineMiss,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
2933,14.66,14.66,14.759905,0.001544,0,0,-0.4,-10.7,-2.8,1.04,0.2,-0.04
2934,14.665,14.665001,14.765884,0.002522,9.999999992516e-07,0,-0.4,-10.8,-2.2,1.05,0.18,-0.04
2935,14.67,14.67,14.76978,0.001419,0,0,-0.5,-10.8,-2.1,1.06,0.19,-0.04
2936,14.675,14.675,14.774792,0.00143,0,0,-0.5,-10.7,-2.4,1.05,0.18,-0.04
2937,14.68,14.68,14.78076,0.002398,0,0,-0.2,-10.6,-2.7,1.05,0.18,-0.04
2938,14.685,14.685,14.785803,0.002443,0,0,-0.1,-10.7,-2.4,1.05,0.17,-0.04
2939,14.69,14.69,14.789817,0.001455,0,0,-0.3,-10.7,-1.9,1.06,0.17,-0.03
2940,14.695,14.695,14.794818,0.001457,0,0,-0.1,-10.7,-2.1,1.05,0.17,-0.03
2941,14.7,14.700001,14.800719,0.002357,9.999999992516e-07,0,-0.2,-10.7,-2.4,1.05,0.18,-0.03
2942,14.705,14.705,14.804678,0.001317,0,0,-0.3,-10.8,-2.3,1.05,0.19,-0.04
2943,14.71,14.71,14.809697,0.001336,0,0,-0.3,-10.8,-2.8,1.05,0.19,-0.04
2944,14.715,14.715,14.815741,0.00238,0,0,-0.4,-10.9,-2.6,1.05,0.2,-0.04
2945,14.72,14.72,14.81968,0.001319,0,0,-0.4,-10.7,-2.8,1.04,0.2,-0.04
2946,14.725,14.725,14.824677,0.001315,0,0,-0.5,-10.8,-2.4,1.05,0.19,-0.04
2947,14.73,14.73,14.830789,0.002428,0,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
2948,14.735,14.735,14.835793,0.002432,0,0,-0.3,-10.8,-3.4,1.03,0.19,-0.04
2949,14.74,14.74,14.839686,0.001325,0,0,-0.3,-10.8,-3.7,1.04,0.19,-0.04
2950,14.745,14.745001,14.844725,0.001363,9.999999992516e-07,0,-0.3,-10.8,-3.3,1.04,0.19,-0.04
2951,14.75,14.75,14.850735,0.002373,0,0,-0.3,-10.8,-3.5,1.04,0.19,-0.05
2952,14.755,14.755,14.854684,0.001323,0,0,-0.5,-10.7,-3.6,1.04,0.2,-0.05
2953,14.76,14.76,14.859693,0.001332,0,0,-0.5,-10.7,-3.2,1.04,0.2,-0.04
2954,14.765,14.765,14.865687,0.002326,0,0,-0.6,-10.7,-3.8,1.04,0.22,-0.04
2955,14.77,14.77,14.87068,0.002319,0,0,-0.6,-10.8,-3.1,1.05,0.21,-0.04
2956,14.775,14.775,14.87469,0.001329,0,0,-0.6,-10.9,-3.2,1.04,0.21,-0.04
2957,14.78,14.780001,14.87979,0.001428,9.999999992516e-07,0,-0.5,-10.8,-2.9,1.04,0.21,-0.04
2958,14.785,14.785,14.88569,0.002329,0,0,-0.6,-10.8,-2.9,1.04,0.21,-0.04
2959,14.79,14.790001,14.889666,0.001304,9.999999992516e-07,0,-0.4,-10.7,-2.9,1.04,0.19,-0.04
2960,14.795,14.795,14.894688,0.001327,0,0,-0.6,-10.8,-2.9,1.05,0.2,-0.04
2961,14.8,14.8,14.900707,0.002346,0,0,-0.7,-10.8,-2.5,1.06,0.2,-0.04
2962,14.805,14.805,14.905738,0.002377,0,0,-0.4,-10.6,-3.1,1.05,0.19,-0.04
2963,14.81,14.81,14.909703,0.001342,0,0,-0.4,-10.8,-2.8,1.05,0.19,-0.04
2964,14.815,14.815,14.915695,0.002334,0,0,-0.5,-10.8,-3.1,1.05,0.2,-0.04
2965,14.82,14.82,14.920787,0.002426,0,0,-0.5,-10.7,-3.1,1.05,0.2,-0.04
2966,14.825,14.825001,14.924739,0.001377,9.999999992516e-07,0,-0.4,-10.8,-2.9,1.05,0.2,-0.04
2967,14.83,14.83,14.929668,0.001307,0,0,-0.4,-10.8,-2.9,1.04,0.2,-0.04
2968,14.835,14.835,14.935731,0.00237,0,0,-0.5,-10.8,-3.4,1.04,0.21,-0.05
2969,14.84,14.84,14.939733,0.001372,0,0,-0.5,-10.7,-3.9,1.04,0.22,-0.04
2970,14.845,14.845,14.944686,0.001325,0,0,-0.5,-10.8,-3.7,1.04,0.21,-0.05
2971,14.85,14.85,14.950771,0.00241,0,0,-0.4,-10.6,-3.1,1.04,0.2,-0.04
2972,14.855,14.855,14.954705,0.001344,0,0,-0.4,-10.7,-3.1,1.04,0.19,-0.04
2973,14.86,14.86,14.959694,0.001333,0,0,-0.4,-10.6,-3.4,1.04,0.2,-0.05
2974,14.865,14.865,14.965845,0.002484,0,0,-0.5,-10.7,-3.4,1.04,0.21,-0.04
2975,14.87,14.870001,14.970798,0.002437,9.999999992516e-07,0,-0.4,-10.6,-3.3,1.04,0.2,-0.04
2976,14.875,14.875,14.97475,0.001389,0,0,-0.3,-10.6,-2.3,1.05,0.18,-0.04
2977,14.88,14.88,14.980713,0.002352,0,0,-0.5,-10.8,-3.1,1.05,0.2,-0.04
2978,14.885,14.885,14.985828,0.002467,0,0,-0.5,-10.7,-3.4,1.04,0.2,-0.04
2979,14.89,14.89,14.989697,0.001335,0,0,-0.5,-10.8,-3.4,1.04,0.21,-0.04
2980,14.895,14.895,14.994848,0.001487,0,0,-0.5,-10.8,-3.3,1.03,0.2,-0.04
2981,14.9,14.9,15.000767,0.002405,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
2982,14.905,14.905001,15.004846,0.001485,9.999999992516e-07,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
2983,14.91,14.91,15.009846,0.001484,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
2984,14.915,14.915001,15.015828,0.002465,9.999999992516e-07,0,-0.3,-10.7,-2.9,1.04,0.19,-0.04
2985,14.92,14.92,15.019726,0.001366,0,0,-0.5,-10.7,-2.7,1.04,0.2,-0.04
2986,14.925,14.925,15.024815,0.001453,0,0,-0.4,-10.7,-2.6,1.04,0.2,-0.04
2987,14.93,14.93,15.030736,0.002374,0,0,-0.4,-10.7,-2.8,1.04,0.2,-0.04
2988,14.935,14.935,15.03471,0.001348,0,0,-0.3,-10.7,-3,1.04,0.2,-0.04
2989,14.94,14.94,15.039943,0.001582,0,0,-0.2,-10.7,-3.2,1.03,0.19,-0.04
2990,14.945,14.945,15.04575,0.002388,0,0,-0.3,-10.6,-2.8,1.04,0.19,-0.04
2991,14.95,14.950001,15.04972,0.001357,9.999999992516e-07,0,-0.4,-10.6,-2.1,1.05,0.18,-0.04
2992,14.955,14.955,15.054942,0.001583,0,0,-0.3,-10.6,-2.4,1.05,0.19,-0.03
2993,14.96,14.96,15.060698,0.002337,0,0,-0.3,-10.6,-1.7,1.05,0.18,-0.03
2994,14.965,14.965,15.064703,0.001343,0,0,-0.2,-10.6,-1.5,1.05,0.18,-0.02
2995,14.97,14.97,15.069675,0.001314,0,0,-0.1,-10.6,-2.4,1.04,0.18,-0.03
2996,14.975,14.975,15.075708,0.002346,0,0,-0.2,-10.6,-2.7,1.04,0.19,-0.03
2997,14.98,14.98,15.080689,0.002328,0,0,-0.5,-10.7,-2.7,1.04,0.2,-0.04
2998,14.985,14.985,15.084672,0.00131,0,0,-0.5,-10.7,-2.8,1.05,0.2,-0.04
2999,14.99,14.99,15.090705,0.002344,0,0,-0.6,-10.7,-2.9,1.05,0.2,-0.04
3000,14.995,14.995001,15.095694,0.002331,9.999999992516e-07,0,-0.4,-10.7,-2.9,1.04,0.19,-0.04
3001,15,15,15.099671,0.00131,0,0,-0.4,-10.7,-2.9,1.04,0.19,-0.04
3002,15.005,15.005,15.104915,0.001555,0,0,-0.5,-10.7,-2.8,1.04,0.19,-0.04
3003,15.01,15.01,15.110749,0.002388,0,0,-0.4,-10.8,-2.2,1.04,0.19,-0.03
3004,15.015,15.015,15.114777,0.001416,0,0,-0.4,-10.7,-2.2,1.05,0.18,-0.03
3005,15.02,15.02,15.119694,0.001333,0,0,-0.4,-10.7,-2.4,1.05,0.19,-0.04
3006,15.025,15.025001,15.125887,0.002525,9.999999992516e-07,0,-0.4,-10.7,-2.5,1.05,0.19,-0.04
3007,15.03,15.030001,15.130749,0.002387,9.999999992516e-07,0,-0.4,-10.7,-2.7,1.04,0.2,-0.04
3008,15.035,15.035,15.134841,0.001481,0,0,-0.5,-10.8,-3.3,1.04,0.21,-0.04
3009,15.04,15.040001,15.140707,0.002345,9.999999992516e-07,0,-0.5,-10.9,-3.5,1.04,0.21,-0.04
3010,15.045,15.045,15.145695,0.002334,0,0,-0.3,-10.9,-3.5,1.04,0.2,-0.05
3011,15.05,15.05,15.149694,0.001337,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
3012,15.055,15.055,15.154874,0.001512,0,0,-0.5,-10.7,-2.7,1.04,0.19,-0.04
3013,15.06,15.06,15.160728,0.002367,0,0,-0.4,-10.7,-3.9,1.03,0.2,-0.04
3014,15.065,15.065,15.164708,0.001347,0,0,-0.3,-10.6,-3.4,1.04,0.19,-0.04
3015,15.07,15.07,15.169783,0.001422,0,0,-0.3,-10.7,-2.9,1.04,0.19,-0.04
3016,15.075,15.075001,15.175803,0.002441,9.999999992516e-07,0,-0.4,-10.7,-3.1,1.05,0.2,-0.04
3017,15.08,15.08,15.18087,0.002509,0,0,-0.4,-10.6,-3.2,1.05,0.19,-0.04
3018,15.085,15.085,15.184682,0.001321,0,0,-0.3,-10.7,-3,1.05,0.19,-0.04
3019,15.09,15.09,15.190725,0.002364,0,0,-0.4,-10.7,-3.1,1.05,0.19,-0.05
3020,15.095,15.095,15.194688,0.001327,0,0,-0.4,-10.6,-2.7,1.04,0.19,-0.04
3021,15.1,15.1,15.199696,0.001335,0,0,-0.5,-10.7,-3,1.05,0.2,-0.04
3022,15.105,15.105,15.204846,0.001485,0,0,-0.5,-10.8,-2.7,1.05,0.19,-0.04
3023,15.11,15.11,15.210749,0.002389,0,0,-0.5,-10.8,-2.7,1.05,0.19,-0.04
3024,15.115,15.115,15.214769,0.001408,0,0,-0.4,-10.7,-2.2,1.05,0.18,-0.03
3025,15.12,15.120001,15.219846,0.001485,9.999999992516e-07,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
3026,15.125,15.125,15.225792,0.002431,0,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
3027,15.13,15.13,15.229686,0.001325,0,0,-0.6,-10.8,-3,1.04,0.2,-0.04
3028,15.135,15.135,15.234671,0.00131,0,0,-0.5,-10.8,-2.7,1.05,0.19,-0.04
3029,15.14,15.14,15.240733,0.002373,0,0,-0.4,-10.7,-2,1.04,0.19,-0.03
3030,15.145,15.145,15.244706,0.001344,0,0,-0.2,-10.6,-2.1,1.05,0.18,-0.04
3031,15.15,15.15,15.249771,0.00141,0,0,-0.1,-10.7,-2.5,1.04,0.18,-0.04
3032,15.155,15.155001,15.255755,0.002393,9.999999992516e-07,0,-0.1,-10.7,-2.6,1.04,0.18,-0.04
3033,15.16,15.16,15.259705,0.001344,0,0,-0.4,-10.7,-2.4,1.05,0.2,-0.04
3034,15.165,15.165001,15.264704,0.001341,9.999999992516e-07,0,-0.5,-10.7,-2.6,1.04,0.2,-0.04
3035,15.17,15.17,15.27069,0.002329,0,0,-0.4,-10.7,-2.4,1.05,0.19,-0.04
3036,15.175,15.175,15.275766,0.002405,0,0,-0.4,-10.7,-2.6,1.04,0.2,-0.03
3037,15.18,15.18,15.279805,0.001444,0,0,-0.5,-10.9,-2.4,1.05,0.2,-0.03
3038,15.185,15.185,15.285785,0.002423,0,0,-0.4,-10.8,-2.7,1.04,0.2,-0.04
3039,15.19,15.19,15.290765,0.002404,0,0,-0.6,-10.8,-2.8,1.04,0.21,-0.04
3040,15.195,15.195,15.294682,0.001321,0,0,-0.5,-10.7,-2.2,1.04,0.19,-0.03
3041,15.2,15.200001,15.300778,0.002416,9.999999992516e-07,0,-0.5,-10.8,-2.9,1.05,0.2,-0.04
3042,15.205,15.205,15.305711,0.002351,0,0,-0.6,-10.8,-2.6,1.05,0.2,-0.04
3043,15.21,15.21,15.309691,0.001329,0,0,-0.5,-10.7,-2.9,1.04,0.2,-0.04
3044,15.215,15.215,15.314809,0.001448,0,0,-0.5,-10.6,-2.7,1.04,0.2,-0.04
3045,15.22,15.22,15.320706,0.002344,0,0,-0.7,-10.7,-2.7,1.05,0.21,-0.04
3046,15.225,15.225,15.324727,0.001365,0,0,-0.7,-10.7,-3,1.04,0.21,-0.04
3047,15.23,15.23,15.329689,0.001328,0,0,-0.5,-10.8,-2.2,1.05,0.2,-0.04
3048,15.235,15.235,15.335695,0.002334,0,0,-0.7,-10.8,-2.5,1.05,0.2,-0.04
3049,15.24,15.24,15.340888,0.002527,0,0,-0.6,-10.8,-3,1.04,0.21,-0.04
3050,15.245,15.245001,15.34482,0.001458,9.999999992516e-07,0,-0.8,-10.8,-3.7,1.03,0.22,-0.05
3051,15.25,15.25,15.350831,0.002469,0,0,-0.6,-10.8,-3.3,1.04,0.21,-0.04
3052,15.255,15.255,15.354695,0.001334,0,0,-0.2,-10.7,-2.5,1.05,0.19,-0.04
3053,15.26,15.26,15.359689,0.001328,0,0,-0.4,-10.7,-2.9,1.04,0.19,-0.04
3054,15.265,15.265,15.365703,0.002341,0,0,-0.4,-10.6,-3.6,1.03,0.2,-0.04
3055,15.27,15.27,15.370693,0.002332,0,0,-0.4,-10.6,-3.6,1.03,0.2,-0.05
3056,15.275,15.275,15.374679,0.001318,0,0,-0.5,-10.8,-3.4,1.04,0.2,-0.05
3057,15.28,15.280001,15.379952,0.001591,9.999999992516e-07,0,-0.4,-10.8,-3,1.04,0.19,-0.04
3058,15.285,15.285,15.385724,0.002363,0,0,-0.4,-10.8,-2.9,1.04,0.19,-0.04
3059,15.29,15.290001,15.389723,0.00136,9.999999992516e-07,0,-0.4,-10.8,-3.1,1.04,0.19,-0.04
3060,15.295,15.295,15.394709,0.001348,0,0,-0.5,-10.8,-3.1,1.04,0.2,-0.04
3061,15.3,15.3,15.400734,0.002373,0,0,-0.3,-10.7,-3,1.04,0.19,-0.04
3062,15.305,15.305,15.404695,0.001334,0,0,-0.3,-10.6,-3,1.04,0.18,-0.04
3063,15.31,15.31,15.409721,0.00136,0,0,-0.2,-10.6,-2.9,1.04,0.19,-0.04
3064,15.315,15.315,15.415861,0.002501,0,0,-0.2,-10.7,-2.9,1.04,0.19,-0.04
3065,15.32,15.32,15.420751,0.002363,0,0,-0.2,-10.8,-2.8,1.04,0.18,-0.03
3066,15.325,15.325001,15.424796,0.001434,9.999999992516e-07,0,-0.3,-10.8,-2.7,1.04,0.19,-0.04
3067,15.33,15.33,15.43077,0.00241,0,0,-0.2,-10.7,-2.3,1.04,0.17,-0.03
3068,15.335,15.335,15.435728,0.002367,0,0,-0.4,-10.6,-2.9,1.03,0.19,-0.04
3069,15.34,15.34,15.439711,0.00135,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
3070,15.345,15.345,15.445714,0.002353,0,0,-0.4,-10.7,-3,1.04,0.19,-0.04
3071,15.35,15.35,15.450682,0.002321,0,0,-0.3,-10.6,-2.3,1.05,0.18,-0.03
3072,15.355,15.355,15.454894,0.001534,0,0,-0.3,-10.7,-1.7,1.05,0.17,-0.03
3073,15.36,15.36,15.460865,0.002503,0,0,-0.4,-10.7,-2,1.05,0.18,-0.03
3074,15.365,15.365,15.465702,0.00234,0,0,-0.4,-10.7,-2.4,1.05,0.18,-0.04
3075,15.37,15.370001,15.469796,0.001435,9.999999992516e-07,0,-0.2,-10.7,-1.7,1.05,0.17,-0.03
3076,15.375,15.375,15.475854,0.002492,0,0,-0.3,-10.7,-2.4,1.04,0.18,-0.04
3077,15.38,15.38,15.479719,0.001358,0,0,-0.2,-10.7,-2.4,1.05,0.18,-0.04
3078,15.385,15.385,15.484783,0.001422,0,0,-0.2,-10.8,-2.5,1.05,0.17,-0.04
3079,15.39,15.39,15.48985,0.001489,0,0,-0.3,-10.8,-2.8,1.04,0.19,-0.04
3080,15.395,15.395,15.495799,0.002438,0,0,-0.4,-10.8,-2.7,1.05,0.2,-0.04
3081,15.4,15.4,15.499726,0.001365,0,0,-0.3,-10.8,-2.7,1.04,0.19,-0.04
3082,15.405,15.405001,15.504859,0.001497,9.999999992516e-07,0,-0.4,-10.8,-2.7,1.04,0.19,-0.04
3083,15.41,15.41,15.510909,0.002547,0,0,-0.5,-10.8,-2.6,1.04,0.2,-0.04
3084,15.415,15.415001,15.514708,0.001346,9.999999992516e-07,0,-0.5,-10.8,-2.9,1.04,0.21,-0.04
3085,15.42,15.42,15.519706,0.001345,0,0,-0.5,-10.8,-2.9,1.04,0.2,-0.04
3086,15.425,15.425,15.525724,0.002362,0,0,-0.3,-10.7,-2.7,1.03,0.19,-0.03
3087,15.43,15.43,15.530691,0.00233,0,0,-0.4,-10.7,-1.9,1.04,0.18,-0.03
3088,15.435,15.435,15.534677,0.001316,0,0,-0.6,-10.7,-2.8,1.04,0.2,-0.04
3089,15.44,15.44,15.54075,0.002389,0,0,-0.5,-10.7,-3.4,1.03,0.21,-0.04
3090,15.445,15.445,15.545713,0.002352,0,0,-0.7,-10.7,-3.7,1.03,0.21,-0.05
3091,15.45,15.450001,15.549839,0.001477,9.999999992516e-07,0,-0.7,-10.8,-3.1,1.04,0.21,-0.04
3092,15.455,15.455,15.55577,0.002409,0,0,-0.6,-10.8,-3.4,1.04,0.21,-0.04
3093,15.46,15.46,15.5607,0.002339,0,0,-0.3,-10.8,-2.1,1.05,0.19,-0.03
3094,15.465,15.465001,15.564884,0.001522,1.00000000102796e-06,0,-0.3,-10.8,-2.3,1.04,0.18,-0.04
3095,15.47,15.47,15.569851,0.00149,0,0,-0.3,-10.7,-2.3,1.04,0.18,-0.03
3096,15.475,15.475,15.57591,0.002548,0,0,-0.2,-10.7,-1.7,1.04,0.17,-0.03
3097,15.48,15.48,15.579779,0.001418,0,0,-0.5,-10.7,-2.5,1.04,0.19,-0.04
3098,15.485,15.485001,15.584729,0.001367,9.999999992516e-07,0,-0.5,-10.8,-2.3,1.04,0.19,-0.04
3099,15.49,15.49,15.590762,0.002401,0,0,-0.3,-10.8,-2.7,1.04,0.19,-0.04
3100,15.495,15.495001,15.594685,0.001323,9.999999992516e-07,0,-0.3,-10.8,-2.6,1.04,0.19,-0.04
3101,15.5,15.5,15.599679,0.001318,0,0,-0.4,-10.8,-2.5,1.04,0.18,-0.04
3102,15.505,15.505,15.604919,0.001558,0,0,-0.3,-10.8,-2.8,1.04,0.18,-0.04
